"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"5583";6;10;5583;"defect";"cooperate";5;0
"5584";13;11;5584;"defect";"defect";2;2
"5585";10;11;5585;"cooperate";"defect";0;5
"5586";14;7;5586;"cooperate";"cooperate";4;4
"5587";3;9;5587;"defect";"defect";2;2
"5588";15;16;5588;"cooperate";"cooperate";4;4
"5589";5;4;5589;"cooperate";"cooperate";4;4
"5590";6;8;5590;"cooperate";"cooperate";4;4
"5591";12;1;5591;"defect";"cooperate";5;0
"5592";2;13;5592;"cooperate";"defect";0;5
"5593";4;9;5593;"defect";"defect";2;2
"5594";15;11;5594;"cooperate";"defect";0;5
"5595";2;8;5595;"cooperate";"cooperate";4;4
"5596";5;12;5596;"cooperate";"defect";0;5
"5597";10;14;5597;"cooperate";"defect";0;5
"5598";16;13;5598;"cooperate";"defect";0;5
"5599";7;6;5599;"cooperate";"cooperate";4;4
"5600";3;1;5600;"defect";"cooperate";5;0
"5601";1;6;5601;"cooperate";"defect";0;5
"5602";16;2;5602;"cooperate";"cooperate";4;4
"5603";3;11;5603;"defect";"defect";2;2
"5604";7;9;5604;"defect";"defect";2;2
"5605";4;12;5605;"cooperate";"cooperate";4;4
"5606";5;15;5606;"cooperate";"cooperate";4;4
"5607";8;13;5607;"defect";"defect";2;2
"5608";14;10;5608;"defect";"cooperate";5;0
"5609";2;4;5609;"cooperate";"cooperate";4;4
"5610";7;11;5610;"cooperate";"cooperate";4;4
"5611";12;14;5611;"cooperate";"cooperate";4;4
"5612";10;13;5612;"cooperate";"defect";0;5
"5613";15;9;5613;"cooperate";"defect";0;5
"5614";16;8;5614;"cooperate";"cooperate";4;4
"5615";3;6;5615;"defect";"defect";2;2
"5616";5;1;5616;"cooperate";"cooperate";4;4
"5617";3;15;5617;"defect";"cooperate";5;0
"5618";16;4;5618;"cooperate";"cooperate";4;4
"5619";1;6;5619;"cooperate";"defect";0;5
"5620";14;7;5620;"cooperate";"cooperate";4;4
"5621";9;10;5621;"defect";"cooperate";5;0
"5622";13;11;5622;"defect";"defect";2;2
"5623";12;2;5623;"defect";"cooperate";5;0
"5624";5;8;5624;"cooperate";"cooperate";4;4
"5625";1;15;5625;"cooperate";"cooperate";4;4
"5626";12;8;5626;"defect";"defect";2;2
"5627";16;13;5627;"cooperate";"defect";0;5
"5628";11;7;5628;"cooperate";"cooperate";4;4
"5629";9;4;5629;"defect";"defect";2;2
"5630";2;10;5630;"cooperate";"cooperate";4;4
"5631";5;3;5631;"cooperate";"defect";0;5
"5632";14;6;5632;"cooperate";"defect";0;5
"5633";7;15;5633;"cooperate";"cooperate";4;4
"5634";12;4;5634;"cooperate";"cooperate";4;4
"5635";2;3;5635;"cooperate";"defect";0;5
"5636";8;9;5636;"defect";"defect";2;2
"5637";14;11;5637;"defect";"defect";2;2
"5638";10;16;5638;"cooperate";"cooperate";4;4
"5639";5;6;5639;"cooperate";"defect";0;5
"5640";13;1;5640;"defect";"cooperate";5;0
"5641";15;11;5641;"cooperate";"defect";0;5
"5642";7;4;5642;"cooperate";"cooperate";4;4
"5643";3;5;5643;"defect";"cooperate";5;0
"5644";2;10;5644;"cooperate";"cooperate";4;4
"5645";6;9;5645;"defect";"defect";2;2
"5646";12;1;5646;"defect";"cooperate";5;0
"5647";14;8;5647;"cooperate";"cooperate";4;4
"5648";16;13;5648;"cooperate";"defect";0;5
"5649";5;1;5649;"cooperate";"cooperate";4;4
"5650";16;10;5650;"cooperate";"cooperate";4;4
"5651";6;8;5651;"cooperate";"cooperate";4;4
"5652";2;7;5652;"cooperate";"cooperate";4;4
"5653";3;11;5653;"defect";"defect";2;2
"5654";9;14;5654;"defect";"defect";2;2
"5655";12;4;5655;"cooperate";"cooperate";4;4
"5656";13;15;5656;"defect";"cooperate";5;0
"5657";11;13;5657;"defect";"defect";2;2
"5658";6;3;5658;"defect";"defect";2;2
"5659";9;1;5659;"defect";"cooperate";5;0
"5660";14;12;5660;"cooperate";"cooperate";4;4
"5661";16;2;5661;"cooperate";"cooperate";4;4
"5662";7;5;5662;"cooperate";"cooperate";4;4
"5663";15;10;5663;"cooperate";"cooperate";4;4
"5664";4;8;5664;"cooperate";"cooperate";4;4
"5665";15;8;5665;"cooperate";"cooperate";4;4
"5666";1;16;5666;"cooperate";"cooperate";4;4
"5667";9;2;5667;"defect";"cooperate";5;0
"5668";12;7;5668;"cooperate";"cooperate";4;4
"5669";4;5;5669;"cooperate";"cooperate";4;4
"5670";10;13;5670;"cooperate";"defect";0;5
"5671";3;11;5671;"defect";"defect";2;2
"5672";14;6;5672;"defect";"cooperate";5;0
"5673";13;1;5673;"defect";"cooperate";5;0
"5674";11;16;5674;"defect";"cooperate";5;0
"5675";2;9;5675;"cooperate";"defect";0;5
"5676";12;8;5676;"defect";"cooperate";5;0
"5677";7;5;5677;"cooperate";"cooperate";4;4
"5678";6;4;5678;"cooperate";"cooperate";4;4
"5679";10;15;5679;"cooperate";"cooperate";4;4
"5680";14;3;5680;"defect";"defect";2;2
"5681";6;7;5681;"cooperate";"cooperate";4;4
"5682";16;15;5682;"cooperate";"cooperate";4;4
"5683";8;9;5683;"defect";"defect";2;2
"5684";2;12;5684;"cooperate";"defect";0;5
"5685";4;14;5685;"cooperate";"cooperate";4;4
"5686";11;5;5686;"defect";"cooperate";5;0
"5687";10;3;5687;"cooperate";"defect";0;5
"5688";1;13;5688;"cooperate";"defect";0;5
"5689";5;9;5689;"cooperate";"defect";0;5
"5690";13;3;5690;"defect";"defect";2;2
"5691";4;2;5691;"cooperate";"cooperate";4;4
"5692";6;12;5692;"cooperate";"cooperate";4;4
"5693";7;14;5693;"cooperate";"cooperate";4;4
"5694";11;16;5694;"defect";"cooperate";5;0
"5695";15;1;5695;"cooperate";"cooperate";4;4
"5696";10;8;5696;"cooperate";"cooperate";4;4
"5697";13;14;5697;"defect";"defect";2;2
"5698";4;1;5698;"cooperate";"cooperate";4;4
"5699";6;15;5699;"defect";"cooperate";5;0
"5700";12;2;5700;"defect";"cooperate";5;0
"5701";3;9;5701;"defect";"defect";2;2
"5702";11;5;5702;"defect";"cooperate";5;0
"5703";16;7;5703;"cooperate";"cooperate";4;4
"5704";8;10;5704;"cooperate";"cooperate";4;4
"5705";10;1;5705;"cooperate";"cooperate";4;4
"5706";16;12;5706;"cooperate";"defect";0;5
"5707";6;15;5707;"defect";"cooperate";5;0
"5708";9;5;5708;"defect";"cooperate";5;0
"5709";14;13;5709;"defect";"defect";2;2
"5710";7;2;5710;"cooperate";"cooperate";4;4
"5711";3;11;5711;"defect";"defect";2;2
"5712";4;8;5712;"cooperate";"cooperate";4;4
"5713";4;14;5713;"cooperate";"cooperate";4;4
"5714";8;1;5714;"cooperate";"cooperate";4;4
"5715";12;5;5715;"defect";"cooperate";5;0
"5716";10;7;5716;"cooperate";"cooperate";4;4
"5717";13;6;5717;"cooperate";"cooperate";4;4
"5718";2;11;5718;"cooperate";"defect";0;5
"5719";9;15;5719;"defect";"cooperate";5;0
"5720";16;3;5720;"cooperate";"defect";0;5
"5721";2;15;5721;"cooperate";"cooperate";4;4
"5722";16;3;5722;"cooperate";"defect";0;5
"5723";1;12;5723;"cooperate";"defect";0;5
"5724";4;7;5724;"cooperate";"cooperate";4;4
"5725";6;11;5725;"cooperate";"cooperate";4;4
"5726";10;5;5726;"cooperate";"cooperate";4;4
"5727";8;14;5727;"cooperate";"cooperate";4;4
"5728";9;13;5728;"defect";"defect";2;2
"5729";16;2;5729;"cooperate";"cooperate";4;4
"5730";8;5;5730;"cooperate";"cooperate";4;4
"5731";7;6;5731;"cooperate";"cooperate";4;4
"5732";13;12;5732;"cooperate";"cooperate";4;4
"5733";10;9;5733;"cooperate";"defect";0;5
"5734";14;1;5734;"defect";"cooperate";5;0
"5735";3;4;5735;"defect";"defect";2;2
"5736";15;11;5736;"cooperate";"defect";0;5
"5737";7;14;5737;"cooperate";"cooperate";4;4
"5738";1;4;5738;"cooperate";"cooperate";4;4
"5739";5;10;5739;"cooperate";"cooperate";4;4
"5740";8;16;5740;"cooperate";"cooperate";4;4
"5741";6;15;5741;"defect";"cooperate";5;0
"5742";9;3;5742;"defect";"defect";2;2
"5743";11;2;5743;"defect";"cooperate";5;0
"5744";13;12;5744;"cooperate";"cooperate";4;4
"5745";9;11;5745;"defect";"defect";2;2
"5746";8;6;5746;"cooperate";"cooperate";4;4
"5747";1;15;5747;"cooperate";"cooperate";4;4
"5748";3;13;5748;"defect";"defect";2;2
"5749";16;5;5749;"cooperate";"cooperate";4;4
"5750";7;4;5750;"cooperate";"cooperate";4;4
"5751";12;2;5751;"defect";"cooperate";5;0
"5752";10;14;5752;"cooperate";"defect";0;5
"5753";7;12;5753;"cooperate";"cooperate";4;4
"5754";2;1;5754;"cooperate";"cooperate";4;4
"5755";5;14;5755;"cooperate";"defect";0;5
"5756";16;11;5756;"cooperate";"defect";0;5
"5757";10;9;5757;"cooperate";"defect";0;5
"5758";4;3;5758;"defect";"defect";2;2
"5759";6;13;5759;"cooperate";"cooperate";4;4
"5760";8;15;5760;"cooperate";"cooperate";4;4
"5761";15;16;5761;"cooperate";"cooperate";4;4
"5762";6;9;5762;"defect";"defect";2;2
"5763";12;14;5763;"cooperate";"cooperate";4;4
"5764";7;2;5764;"cooperate";"cooperate";4;4
"5765";8;5;5765;"cooperate";"cooperate";4;4
"5766";1;11;5766;"cooperate";"defect";0;5
"5767";13;3;5767;"defect";"defect";2;2
"5768";4;10;5768;"cooperate";"cooperate";4;4
"5769";2;14;5769;"cooperate";"defect";0;5
"5770";11;15;5770;"defect";"cooperate";5;0
"5771";6;8;5771;"cooperate";"cooperate";4;4
"5772";9;16;5772;"defect";"cooperate";5;0
"5773";4;7;5773;"cooperate";"cooperate";4;4
"5774";12;1;5774;"defect";"cooperate";5;0
"5775";10;13;5775;"cooperate";"defect";0;5
"5776";3;5;5776;"defect";"cooperate";5;0
"5777";7;15;5777;"cooperate";"cooperate";4;4
"5778";11;14;5778;"defect";"cooperate";5;0
"5779";6;10;5779;"defect";"cooperate";5;0
"5780";3;2;5780;"defect";"cooperate";5;0
"5781";9;4;5781;"defect";"defect";2;2
"5782";5;13;5782;"cooperate";"defect";0;5
"5783";12;1;5783;"defect";"cooperate";5;0
"5784";16;8;5784;"cooperate";"cooperate";4;4
"5785";14;16;5785;"defect";"cooperate";5;0
"5786";2;7;5786;"cooperate";"cooperate";4;4
"5787";1;15;5787;"cooperate";"cooperate";4;4
"5788";13;9;5788;"defect";"defect";2;2
"5789";3;6;5789;"defect";"defect";2;2
"5790";11;10;5790;"defect";"cooperate";5;0
"5791";8;4;5791;"cooperate";"cooperate";4;4
"5792";12;5;5792;"defect";"cooperate";5;0
"5793";10;3;5793;"cooperate";"defect";0;5
"5794";4;1;5794;"cooperate";"cooperate";4;4
"5795";9;2;5795;"defect";"cooperate";5;0
"5796";6;11;5796;"cooperate";"cooperate";4;4
"5797";12;14;5797;"cooperate";"cooperate";4;4
"5798";16;5;5798;"cooperate";"cooperate";4;4
"5799";8;13;5799;"defect";"defect";2;2
"5800";15;7;5800;"cooperate";"cooperate";4;4
"5801";4;6;5801;"cooperate";"cooperate";4;4
"5802";13;9;5802;"defect";"defect";2;2
"5803";2;14;5803;"cooperate";"defect";0;5
"5804";1;8;5804;"cooperate";"cooperate";4;4
"5805";3;15;5805;"defect";"cooperate";5;0
"5806";11;16;5806;"defect";"cooperate";5;0
"5807";7;10;5807;"cooperate";"cooperate";4;4
"5808";12;5;5808;"defect";"cooperate";5;0
"5809";11;15;5809;"defect";"cooperate";5;0
"5810";12;1;5810;"defect";"cooperate";5;0
"5811";6;14;5811;"defect";"cooperate";5;0
"5812";8;7;5812;"cooperate";"cooperate";4;4
"5813";3;10;5813;"defect";"cooperate";5;0
"5814";5;13;5814;"cooperate";"defect";0;5
"5815";16;4;5815;"cooperate";"cooperate";4;4
"5816";2;9;5816;"cooperate";"defect";0;5
"5817";1;14;5817;"cooperate";"defect";0;5
"5818";3;16;5818;"defect";"cooperate";5;0
"5819";5;15;5819;"cooperate";"cooperate";4;4
"5820";7;12;5820;"cooperate";"cooperate";4;4
"5821";4;8;5821;"cooperate";"cooperate";4;4
"5822";2;6;5822;"cooperate";"defect";0;5
"5823";13;9;5823;"defect";"defect";2;2
"5824";10;11;5824;"cooperate";"defect";0;5
"5825";14;2;5825;"defect";"cooperate";5;0
"5826";12;10;5826;"defect";"cooperate";5;0
"5827";7;5;5827;"cooperate";"cooperate";4;4
"5828";16;11;5828;"cooperate";"defect";0;5
"5829";13;4;5829;"cooperate";"cooperate";4;4
"5830";3;6;5830;"defect";"defect";2;2
"5831";15;1;5831;"cooperate";"cooperate";4;4
"5832";8;9;5832;"defect";"defect";2;2
"5833";3;8;5833;"defect";"defect";2;2
"5834";5;11;5834;"cooperate";"defect";0;5
"5835";7;14;5835;"cooperate";"cooperate";4;4
"5836";9;15;5836;"defect";"cooperate";5;0
"5837";12;4;5837;"cooperate";"cooperate";4;4
"5838";13;16;5838;"defect";"cooperate";5;0
"5839";2;10;5839;"cooperate";"cooperate";4;4
"5840";1;6;5840;"cooperate";"defect";0;5
"5841";15;12;5841;"cooperate";"defect";0;5
"5842";6;5;5842;"defect";"cooperate";5;0
"5843";7;13;5843;"defect";"defect";2;2
"5844";3;9;5844;"defect";"defect";2;2
"5845";11;8;5845;"cooperate";"cooperate";4;4
"5846";16;10;5846;"cooperate";"cooperate";4;4
"5847";1;4;5847;"cooperate";"cooperate";4;4
"5848";14;2;5848;"defect";"cooperate";5;0
"5849";6;7;5849;"cooperate";"cooperate";4;4
"5850";12;2;5850;"defect";"cooperate";5;0
"5851";14;10;5851;"defect";"cooperate";5;0
"5852";16;5;5852;"cooperate";"cooperate";4;4
"5853";3;9;5853;"defect";"defect";2;2
"5854";11;13;5854;"defect";"defect";2;2
"5855";1;4;5855;"cooperate";"cooperate";4;4
"5856";8;15;5856;"cooperate";"cooperate";4;4
"5857";12;13;5857;"cooperate";"cooperate";4;4
"5858";15;16;5858;"cooperate";"cooperate";4;4
"5859";1;11;5859;"cooperate";"defect";0;5
"5860";7;10;5860;"cooperate";"cooperate";4;4
"5861";4;3;5861;"defect";"defect";2;2
"5862";5;2;5862;"cooperate";"cooperate";4;4
"5863";6;8;5863;"cooperate";"cooperate";4;4
"5864";9;14;5864;"defect";"defect";2;2
"5865";7;12;5865;"cooperate";"cooperate";4;4
"5866";8;3;5866;"defect";"defect";2;2
"5867";10;6;5867;"cooperate";"defect";0;5
"5868";5;4;5868;"cooperate";"cooperate";4;4
"5869";13;14;5869;"defect";"defect";2;2
"5870";2;9;5870;"cooperate";"defect";0;5
"5871";16;1;5871;"cooperate";"cooperate";4;4
"5872";11;15;5872;"defect";"cooperate";5;0
"5873";5;14;5873;"cooperate";"defect";0;5
"5874";15;3;5874;"cooperate";"defect";0;5
"5875";12;16;5875;"defect";"cooperate";5;0
"5876";6;8;5876;"cooperate";"cooperate";4;4
"5877";4;1;5877;"cooperate";"cooperate";4;4
"5878";9;2;5878;"defect";"cooperate";5;0
"5879";11;7;5879;"cooperate";"cooperate";4;4
"5880";13;10;5880;"defect";"cooperate";5;0
"5881";11;5;5881;"defect";"cooperate";5;0
"5882";2;12;5882;"cooperate";"defect";0;5
"5883";10;9;5883;"cooperate";"defect";0;5
"5884";1;14;5884;"cooperate";"defect";0;5
"5885";13;3;5885;"defect";"defect";2;2
"5886";15;7;5886;"cooperate";"cooperate";4;4
"5887";8;4;5887;"cooperate";"cooperate";4;4
"5888";16;6;5888;"cooperate";"defect";0;5
"5889";15;14;5889;"cooperate";"defect";0;5
"5890";5;6;5890;"cooperate";"defect";0;5
"5891";11;3;5891;"defect";"defect";2;2
"5892";7;13;5892;"defect";"defect";2;2
"5893";8;2;5893;"cooperate";"cooperate";4;4
"5894";1;9;5894;"cooperate";"defect";0;5
"5895";12;10;5895;"defect";"cooperate";5;0
"5896";16;4;5896;"cooperate";"cooperate";4;4
"5897";8;15;5897;"cooperate";"cooperate";4;4
"5898";11;7;5898;"cooperate";"cooperate";4;4
"5899";12;1;5899;"defect";"cooperate";5;0
"5900";13;4;5900;"cooperate";"cooperate";4;4
"5901";16;6;5901;"cooperate";"defect";0;5
"5902";3;2;5902;"defect";"cooperate";5;0
"5903";5;9;5903;"cooperate";"defect";0;5
"5904";10;14;5904;"cooperate";"defect";0;5
"5905";3;11;5905;"defect";"defect";2;2
"5906";6;2;5906;"defect";"cooperate";5;0
"5907";15;5;5907;"cooperate";"cooperate";4;4
"5908";12;16;5908;"defect";"cooperate";5;0
"5909";10;7;5909;"cooperate";"cooperate";4;4
"5910";8;14;5910;"cooperate";"cooperate";4;4
"5911";1;13;5911;"cooperate";"defect";0;5
"5912";4;9;5912;"defect";"defect";2;2
"5913";15;2;5913;"cooperate";"cooperate";4;4
"5914";11;10;5914;"defect";"cooperate";5;0
"5915";8;4;5915;"cooperate";"cooperate";4;4
"5916";13;9;5916;"defect";"defect";2;2
"5917";5;3;5917;"cooperate";"defect";0;5
"5918";16;7;5918;"cooperate";"cooperate";4;4
"5919";6;14;5919;"cooperate";"defect";0;5
"5920";1;12;5920;"cooperate";"defect";0;5
"5921";12;11;5921;"cooperate";"defect";0;5
"5922";5;15;5922;"cooperate";"cooperate";4;4
"5923";14;7;5923;"cooperate";"cooperate";4;4
"5924";9;6;5924;"defect";"defect";2;2
"5925";3;13;5925;"defect";"defect";2;2
"5926";4;16;5926;"cooperate";"cooperate";4;4
"5927";10;8;5927;"cooperate";"cooperate";4;4
"5928";1;2;5928;"cooperate";"cooperate";4;4
"5929";10;5;5929;"cooperate";"cooperate";4;4
"5930";16;15;5930;"cooperate";"cooperate";4;4
"5931";3;7;5931;"defect";"defect";2;2
"5932";14;2;5932;"defect";"cooperate";5;0
"5933";12;8;5933;"cooperate";"defect";0;5
"5934";9;13;5934;"defect";"defect";2;2
"5935";1;6;5935;"cooperate";"defect";0;5
"5936";11;4;5936;"cooperate";"cooperate";4;4
"5937";12;3;5937;"defect";"defect";2;2
"5938";2;13;5938;"cooperate";"defect";0;5
"5939";6;10;5939;"defect";"cooperate";5;0
"5940";8;15;5940;"cooperate";"cooperate";4;4
"5941";7;11;5941;"cooperate";"cooperate";4;4
"5942";1;4;5942;"cooperate";"cooperate";4;4
"5943";14;9;5943;"defect";"defect";2;2
"5944";16;5;5944;"cooperate";"cooperate";4;4
"5945";8;15;5945;"cooperate";"cooperate";4;4
"5946";16;11;5946;"cooperate";"defect";0;5
"5947";4;2;5947;"cooperate";"cooperate";4;4
"5948";6;12;5948;"cooperate";"cooperate";4;4
"5949";1;10;5949;"cooperate";"cooperate";4;4
"5950";9;13;5950;"defect";"defect";2;2
"5951";5;14;5951;"cooperate";"defect";0;5
"5952";3;7;5952;"defect";"defect";2;2
"5953";10;1;5953;"cooperate";"cooperate";4;4
"5954";5;15;5954;"cooperate";"cooperate";4;4
"5955";13;8;5955;"defect";"defect";2;2
"5956";3;7;5956;"defect";"defect";2;2
"5957";11;6;5957;"cooperate";"cooperate";4;4
"5958";16;14;5958;"cooperate";"defect";0;5
"5959";4;2;5959;"cooperate";"cooperate";4;4
"5960";12;9;5960;"defect";"defect";2;2
"5961";12;6;5961;"cooperate";"cooperate";4;4
"5962";2;13;5962;"cooperate";"defect";0;5
"5963";8;5;5963;"cooperate";"cooperate";4;4
"5964";16;3;5964;"cooperate";"defect";0;5
"5965";11;14;5965;"cooperate";"cooperate";4;4
"5966";9;1;5966;"defect";"cooperate";5;0
"5967";4;15;5967;"cooperate";"cooperate";4;4
"5968";10;7;5968;"cooperate";"cooperate";4;4
"5969";7;15;5969;"cooperate";"cooperate";4;4
"5970";16;6;5970;"cooperate";"defect";0;5
"5971";8;1;5971;"cooperate";"cooperate";4;4
"5972";12;2;5972;"defect";"cooperate";5;0
"5973";10;5;5973;"cooperate";"cooperate";4;4
"5974";13;4;5974;"cooperate";"cooperate";4;4
"5975";11;9;5975;"defect";"defect";2;2
"5976";3;14;5976;"defect";"defect";2;2
"5977";4;3;5977;"defect";"defect";2;2
"5978";15;16;5978;"cooperate";"cooperate";4;4
"5979";9;14;5979;"defect";"defect";2;2
"5980";1;8;5980;"cooperate";"cooperate";4;4
"5981";7;10;5981;"cooperate";"cooperate";4;4
"5982";6;12;5982;"cooperate";"cooperate";4;4
"5983";13;5;5983;"defect";"cooperate";5;0
"5984";11;2;5984;"defect";"cooperate";5;0
"5985";4;14;5985;"cooperate";"cooperate";4;4
"5986";1;15;5986;"cooperate";"cooperate";4;4
"5987";5;12;5987;"cooperate";"defect";0;5
"5988";13;9;5988;"defect";"defect";2;2
"5989";16;6;5989;"cooperate";"defect";0;5
"5990";11;10;5990;"defect";"cooperate";5;0
"5991";2;7;5991;"cooperate";"cooperate";4;4
"5992";3;8;5992;"defect";"defect";2;2
"5993";3;2;5993;"defect";"cooperate";5;0
"5994";13;9;5994;"defect";"defect";2;2
"5995";7;11;5995;"cooperate";"cooperate";4;4
"5996";6;8;5996;"cooperate";"cooperate";4;4
"5997";1;14;5997;"cooperate";"defect";0;5
"5998";15;4;5998;"cooperate";"cooperate";4;4
"5999";16;5;5999;"cooperate";"cooperate";4;4
"6000";10;12;6000;"cooperate";"defect";0;5
"6001";7;8;6001;"cooperate";"cooperate";4;4
"6002";16;10;6002;"cooperate";"cooperate";4;4
"6003";9;3;6003;"defect";"defect";2;2
"6004";14;1;6004;"defect";"cooperate";5;0
"6005";15;6;6005;"cooperate";"defect";0;5
"6006";13;11;6006;"defect";"defect";2;2
"6007";2;5;6007;"cooperate";"cooperate";4;4
"6008";4;12;6008;"cooperate";"cooperate";4;4
"6009";2;5;6009;"cooperate";"cooperate";4;4
"6010";6;15;6010;"defect";"cooperate";5;0
"6011";11;9;6011;"defect";"defect";2;2
"6012";12;10;6012;"defect";"cooperate";5;0
"6013";3;8;6013;"defect";"defect";2;2
"6014";7;13;6014;"defect";"defect";2;2
"6015";4;1;6015;"cooperate";"cooperate";4;4
"6016";14;16;6016;"defect";"cooperate";5;0
"6017";11;6;6017;"cooperate";"cooperate";4;4
"6018";15;2;6018;"cooperate";"cooperate";4;4
"6019";9;4;6019;"defect";"defect";2;2
"6020";8;13;6020;"defect";"defect";2;2
"6021";16;3;6021;"cooperate";"defect";0;5
"6022";5;12;6022;"cooperate";"defect";0;5
"6023";1;10;6023;"cooperate";"cooperate";4;4
"6024";7;14;6024;"cooperate";"cooperate";4;4
"6025";8;3;6025;"defect";"defect";2;2
"6026";10;15;6026;"cooperate";"cooperate";4;4
"6027";11;14;6027;"cooperate";"cooperate";4;4
"6028";4;2;6028;"cooperate";"cooperate";4;4
"6029";7;5;6029;"cooperate";"cooperate";4;4
"6030";1;12;6030;"cooperate";"defect";0;5
"6031";13;16;6031;"defect";"cooperate";5;0
"6032";9;6;6032;"defect";"defect";2;2
"6033";2;7;6033;"cooperate";"cooperate";4;4
"6034";10;12;6034;"cooperate";"defect";0;5
"6035";9;13;6035;"defect";"defect";2;2
"6036";1;5;6036;"cooperate";"cooperate";4;4
"6037";14;11;6037;"cooperate";"cooperate";4;4
"6038";8;16;6038;"cooperate";"cooperate";4;4
"6039";15;3;6039;"cooperate";"defect";0;5
"6040";6;4;6040;"cooperate";"cooperate";4;4
"6041";6;14;6041;"cooperate";"cooperate";4;4
"6042";11;16;6042;"defect";"cooperate";5;0
"6043";10;5;6043;"cooperate";"cooperate";4;4
"6044";2;9;6044;"cooperate";"defect";0;5
"6045";7;15;6045;"cooperate";"cooperate";4;4
"6046";8;4;6046;"cooperate";"cooperate";4;4
"6047";3;13;6047;"defect";"defect";2;2
"6048";12;1;6048;"defect";"cooperate";5;0
"6049";9;6;6049;"defect";"defect";2;2
"6050";12;3;6050;"defect";"defect";2;2
"6051";13;4;6051;"cooperate";"cooperate";4;4
"6052";10;16;6052;"cooperate";"cooperate";4;4
"6053";7;1;6053;"cooperate";"cooperate";4;4
"6054";5;14;6054;"cooperate";"defect";0;5
"6055";11;8;6055;"cooperate";"cooperate";4;4
"6056";2;15;6056;"cooperate";"cooperate";4;4
"6057";12;2;6057;"defect";"cooperate";5;0
"6058";11;16;6058;"defect";"cooperate";5;0
"6059";3;13;6059;"defect";"defect";2;2
"6060";5;1;6060;"cooperate";"cooperate";4;4
"6061";4;10;6061;"cooperate";"cooperate";4;4
"6062";6;14;6062;"cooperate";"cooperate";4;4
"6063";15;8;6063;"cooperate";"cooperate";4;4
"6064";7;9;6064;"defect";"defect";2;2
"6065";2;16;6065;"cooperate";"cooperate";4;4
"6066";10;5;6066;"cooperate";"cooperate";4;4
"6067";1;4;6067;"cooperate";"cooperate";4;4
"6068";15;8;6068;"cooperate";"cooperate";4;4
"6069";3;12;6069;"defect";"defect";2;2
"6070";7;11;6070;"cooperate";"cooperate";4;4
"6071";13;14;6071;"defect";"defect";2;2
"6072";9;6;6072;"defect";"defect";2;2
"6073";16;9;6073;"cooperate";"defect";0;5
"6074";5;2;6074;"cooperate";"cooperate";4;4
"6075";12;10;6075;"defect";"cooperate";5;0
"6076";4;13;6076;"cooperate";"cooperate";4;4
"6077";8;14;6077;"cooperate";"cooperate";4;4
"6078";6;3;6078;"defect";"defect";2;2
"6079";7;15;6079;"cooperate";"cooperate";4;4
"6080";1;11;6080;"cooperate";"defect";0;5
"6081";10;9;6081;"cooperate";"defect";0;5
"6082";12;3;6082;"defect";"defect";2;2
"6083";16;13;6083;"cooperate";"defect";0;5
"6084";15;6;6084;"cooperate";"defect";0;5
"6085";8;4;6085;"cooperate";"cooperate";4;4
"6086";11;2;6086;"defect";"cooperate";5;0
"6087";7;5;6087;"cooperate";"cooperate";4;4
"6088";14;1;6088;"defect";"cooperate";5;0
"6089";4;14;6089;"cooperate";"cooperate";4;4
"6090";13;11;6090;"defect";"defect";2;2
"6091";8;7;6091;"cooperate";"cooperate";4;4
"6092";10;9;6092;"cooperate";"defect";0;5
"6093";3;2;6093;"defect";"cooperate";5;0
"6094";16;6;6094;"cooperate";"defect";0;5
"6095";5;12;6095;"cooperate";"defect";0;5
"6096";1;15;6096;"cooperate";"cooperate";4;4
"6097";1;8;6097;"cooperate";"cooperate";4;4
"6098";10;3;6098;"cooperate";"defect";0;5
"6099";11;14;6099;"cooperate";"cooperate";4;4
"6100";9;4;6100;"defect";"defect";2;2
"6101";5;7;6101;"cooperate";"cooperate";4;4
"6102";12;2;6102;"defect";"cooperate";5;0
"6103";15;13;6103;"cooperate";"defect";0;5
"6104";6;16;6104;"defect";"cooperate";5;0
"6105";7;9;6105;"defect";"defect";2;2
"6106";16;4;6106;"cooperate";"cooperate";4;4
"6107";15;12;6107;"cooperate";"defect";0;5
"6108";13;1;6108;"defect";"cooperate";5;0
"6109";8;11;6109;"cooperate";"cooperate";4;4
"6110";2;5;6110;"cooperate";"cooperate";4;4
"6111";3;14;6111;"defect";"defect";2;2
"6112";10;6;6112;"cooperate";"defect";0;5
"6113";10;2;6113;"cooperate";"cooperate";4;4
"6114";16;3;6114;"cooperate";"defect";0;5
"6115";13;4;6115;"cooperate";"cooperate";4;4
"6116";8;14;6116;"cooperate";"cooperate";4;4
"6117";15;1;6117;"cooperate";"cooperate";4;4
"6118";6;11;6118;"cooperate";"cooperate";4;4
"6119";9;12;6119;"defect";"defect";2;2
"6120";5;7;6120;"cooperate";"cooperate";4;4
"6121";4;10;6121;"cooperate";"cooperate";4;4
"6122";16;1;6122;"cooperate";"cooperate";4;4
"6123";2;11;6123;"cooperate";"defect";0;5
"6124";7;12;6124;"cooperate";"cooperate";4;4
"6125";3;8;6125;"defect";"defect";2;2
"6126";13;9;6126;"defect";"defect";2;2
"6127";5;15;6127;"cooperate";"cooperate";4;4
"6128";6;14;6128;"cooperate";"cooperate";4;4
